-6.33846	44.3785		19.4927
-6.07488	44.5165		12.5007
-5.78732	59.5598		9.03855
6.05121		931.823		15.393
6.31689		947.753		11.1115
6.55764		961.078		11.5518
6.07488		950.854		11.8014
5.78732		942.556		13.432
1.3953		620.699		13.8574
1.45377		624.708		10.7947
1.50649		625.434		9.73323
1.70186		634.724		6.10143
1.69653		635.06		7.07662
1.6845		633.903		6.59314
1.66583		632.759		6.48334
1.64058		631.22		6.40774
1.60885		628.018		6.73
1.57078		626.159		7.29682
1.52651		622.951		6.62968
1.47621		618.148		7.18482
1.42009		614.268		6.53941
1.35836		609.514		5.75449
1.29127		604.326		6.29203
1.21909		599.268		5.22119
1.14209		593.606		6.48976
0.885368	573.393		6.64511
0.792339	566.752		4.73074
0.696181	558.036		5.09587
0.597278	550.714		5.3582
0.496015	543.212		5.96907
0.392798	536.201		5.7241
0.288028	529.153		6.10118
0.182122	521.097		7.30444
0.0754972	513.512		7.79165
-0.0314254	501.805		6.41417
-0.138224	493.972		5.14931
-0.244477	486.965		4.66683
-0.349765	478.106		5.6783
-0.938435	430.188		6.28305
0.572872	539.542		8.57946
0.671027	546.294		8.93058
0.766534	554.536		8.1613
0.859016	563.601		8.23046
0.948106	570.259		6.58861
1.03346		574.889		8.34897
1.11473		582.792		8.64415
1.1916		590.157		9.41283
1.26377		596.599		8.0727
1.33095		602.208		7.73352
1.39288		605.509		7.07781
1.44931		614.608		12.0297
1.50002		616.043		7.91962
1.54481		616.109		9.3983
1.58351		622.984		9.81596
1.61596		626.413		8.48648
1.64202		629.056		8.56849
1.66161		632.593		7.50682
1.67464		634.409		6.96438
1.68107		634.941		5.27862
1.68085		634.883		4.81288
1.67401		636.584		5.152
1.66055		636.256		4.58656
1.64055		635.746		4.51015
1.61407		617.376		14.6033
1.10965		599.789		3.49858
0.942504	588		4.18433
0.853185	580.624		4.49907
0.760498	574.354		4.38813
0.66481		568.557		4.49924
0.566498	562.338		5.08276
0.363565	543.685		5.39712
0.259744	536.605		5.10862
-1.64055	401.703		5.60565
-1.61407	394.568		6.91357
-0.942504	422.504		6.4716
-0.853185	427.011		6.39545
-0.760498	457.172		6.13847
-0.66481	467.654		-8.61493
-0.566498	478.328		9.93511
-0.465952	486.884		13.3119
