-0.597278	456.731		8.30458
-0.496016	463.831		8.35372				
-0.392797	471.598		9.18182				
-0.288028	479.146		9.51012				
-0.182122	486.873		9.02405				
-0.0754972	494.339		10.1613				
0.0314254	503.004		11.518				
0.138224	512.742		11.1587				
0.244478	521.722		8.78136				
0.349766	529.286		7.90634				
0.453673	536.178		7.927				
0.55579		544.582		8.57838				
0.655715	553.44		7.53031				
0.75305		562.529		8.16263				
0.847415	566.009		7.70267				
0.938435	573.957		7.51134				
1.02575		581.648		7.89298				
1.10902		588.589		7.1094				
1.18791		594.309		6.82731				
1.45377		621.601		11.0685				
1.50649		623.944		8.02028				
1.70186		634.671		5.12824				
1.69653		633.921		5.01986				
1.6845		633.843		5.59958				
1.66583		632.612		6.01857				
1.64058		630.317		5.8829				
1.60885		628.177		5.90634				
1.57078		625.77		6.06589				
1.52651		621.992		6.13025				
1.47621		618.001		6.24089				
1.42009		613.081		5.51153				
1.35836		608.053		5.05934				
1.29127		603.096		4.81487				
1.21909		598.254		4.43922				
1.14209		592.941		4.33287				
0.885368	571.191		6.46572				
0.792339	564.576		4.83253				
0.696181	557.71		5.00814				
0.597278	550.274		5.17865				
0.496015	542.173		5.24633				
0.392798	534.594		5.24501				
0.288028	527.176		5.30879				
0.182122	518.914		5.61649				
0.0754972	510.122		5.52948				
-0.0314254	501.183		4.8139				
-0.138224	492.89		4.52948				
-0.244477	485.219		4.59115				
-0.453673	468.185		5.07372				
-0.753051	445.067		4.91553				
-0.847415	438.289		4.94584				
-0.938435	430.187		4.89576				
-1.10902	417.021		4.45545				
-1.18791	411.017		4.45053				
-1.26211	406.496		4.14919				
-1.33134	399.904		4.9849				
-1.3953		394.584		5.14521				
-1.45377	387.855		7.31599				
-1.50649	383.546		5.75419				
-1.70047	371.184		5.06171				
-1.6845		371.788		6.38513					
-1.66583	372.509		6.31867				
-1.64058	374.748		6.85351				
-1.60885	377.375		6.79128				
-1.57078	379.657		7.30396				
-1.52651	382.837		7.22971				
-1.47621	387.102		7.74356				
-1.42009	391.629		7.72848				
-1.35836	397.109		8.10611				
-1.29127	402.668		7.76247				
-1.21909	408.451		7.44587				
0.572872	536.915		8.68479				
0.671027	545.24		9.32793				
0.766534	553.648		8.98945				
0.859016	561.868		7.68157				
0.948106	568.001		8.10949				
1.03346		574.591		8.37826				
1.11473		580.555		8.06729				
1.1916		589.166		8.42515				
1.26377		594.905		7.81526				
1.33095		600.203		7.14133				
1.39288		605.353		6.88653				
