       0      1304.00       229.97246
       0      1216.00       358.23997
       0      1025.00       524.09552
       0      834.000       872.96717
      32      1304.00       254.72796
      32      1216.00       282.90052
      32      1025.00       537.79267
      32      834.000       775.18096
      64      1304.00       250.58659
      64      1216.00       293.74700
      64      1025.00       546.82222
      64      834.000       831.31300
      96      1304.00       231.43528
      96      1216.00       307.56898
      96      1025.00       554.55092
      96      834.000       833.63703
     128      1304.00       248.34721
     128      1216.00       317.28677
     128      1025.00       560.13305
     128      834.000       885.93598
     160      1304.00       199.47089
     160      1216.00       323.83376
     160      1025.00       563.74507
     160      834.000       915.28895
     192      1304.00       207.13420
     192      1216.00       328.34378
     192      1025.00       566.80673
     192      834.000       774.16037
     224      1304.00       213.13930
     224      1216.00       331.43545
     224      1025.00       568.93070
     224      834.000       827.58896
     256      1304.00       217.55631
     256      1216.00       334.54867
     256      1025.00       570.68057
     256      834.000       866.19424
     288      1304.00       222.03440
     288      1216.00       337.50823
     288      1025.00       572.74257
     288      834.000       832.11473
     320      1304.00       215.72550
     320      1216.00       340.44775
     320      1025.00       576.05047
     320      834.000       781.54386
     352      1304.00       224.04259
     352      1216.00       342.62006
     352      1025.00       578.14810
     352      834.000       831.01227
     384      1304.00       228.65841
     384      1216.00       345.08903
     384      1025.00       579.63255
     384      834.000       831.83062
     416      1304.00       231.33279
     416      1216.00       347.16466
     416      1025.00       581.20152
     416      834.000       843.07183
     448      1304.00       235.17613
     448      1216.00       349.01110
     448      1025.00       582.47944
     448      834.000       837.75045
     480      1304.00       235.49207
     480      1216.00       351.00926
     480      1025.00       585.54927
     480      834.000       792.15644
     512      1304.00       235.50992
     512      1216.00       352.79142
     512      1025.00       586.83459
     512      834.000       846.01875
     544      1304.00       240.19375
     544      1216.00       354.57708
     544      1025.00       588.94379
     544      834.000       839.20288
     576      1304.00       254.31486
     576      1216.00       355.96834
     576      1025.00       590.12151
     576      834.000       843.39572
     608      1304.00       252.21930
     608      1216.00       357.23034
     608      1025.00       615.35490
     608      834.000       845.50825
     640      1304.00       223.11185
     640      1216.00       358.41128
     640      1025.00       594.09799
     640      834.000       825.28981
     672      1304.00       244.09666
     672      1216.00       358.90338
     672      1025.00       596.18746
     672      834.000       838.04326
     704      1304.00       245.25100
     704      1216.00       359.52579
     704      1025.00       597.40474
     704      834.000       866.78081
     736      1304.00       242.21886
     736      1216.00       361.33413
     736      1025.00       600.36908
     736      834.000       880.01218
     768      1304.00       241.11338
     768      1216.00       363.03764
     768      1025.00       604.06350
     768      834.000       862.23917
     800      1304.00       237.88619
     800      1216.00       364.32264
     800      1025.00       614.67053
     800      834.000       836.02810
     832      1304.00       234.75593
     832      1216.00       364.46588
     832      1025.00       613.03565
     832      834.000       883.98890
     864      1304.00       227.65762
     864      1216.00       364.17659
     864      1025.00       617.77813
     864      834.000       913.91325
     896      1304.00       234.76056
     896      1216.00       365.58654
     896      1025.00       619.15122
     896      834.000       893.89800
     928      1304.00       227.23215
     928      1216.00       367.73636
     928      1025.00       604.42314
     928      834.000       869.92386
     960      1304.00       235.66801
     960      1216.00       370.94836
     960      1025.00       565.29794
     960      834.000       855.09821
     992      1304.00       260.65016
     992      1216.00       375.49159
     992      1025.00       546.79191
     992      834.000       775.29449
